product_id,product_name,aisle_id,department_id
9104,Rice Crust Roasted Vegetable Pizza,79,1
9106,Chocolate Pudding,71,16
9108,Raw Whole Golden Flaxseeds,17,13
9109,Granulated Chicken Bouillon,69,15
9112,Greek Feta Vinaigrette,89,13
9114,Fume Blanc Sonoma County,62,5
9116,Stock-In-A-Box,69,15
9118,Four Cheese Microwavable Mashed Potatoes,4,9
9119,Original Pina Colada Flavored Low Fat Yogurt,120,16
9120,Lunchables Pizza with Pepperoni,13,20
9122,Organic Gluten Free Summer Berries Granola,57,14
9124,Broccoli & Cheddar Bake Meal Bowl,38,1
9125,Zesty Honey Mustard,72,13
9127,Organic Poultry Blend,16,4
9128,Pita Chips Simply Naked Nothing but Sea Salt Baked,107,19
9129,Banh Pho Rice Noodles,66,6
9130,Honey Graham Snacks,61,19
9132,Israeli Couscous Tuscan Herb,4,9
9133,Original Long Grain & Wild Rice Mix,4,9
9134,White Meat Poultry & Pork Bbq Sauce,5,13
9135,Fine Black Permanent Marker,100,21
9137,Organic YoKids Squeeze! Straw-Nana-Rama Yogurt,120,16
9138,Lemon Italian Sparkling Mineral Water,115,7
9140,Cinnamon Gum,3,19
9141,Chamomile Tea Sachets,94,7
9142,Whole Grain Cornbread and Muffin Mix,105,13
9143,Guanabana Soursop Nectar,98,7
9144,Cf Van Pmpkn Grnola 11,3,19
9145,Fusilli Bucati No. 98 Macaroni,131,9
9146,Organic Chèvre Fleurie Soft Ripened Goat Cheese,2,16
9147,KickStart Strawberry Kiwi Beverage,77,7
9148,Turkey Snack Sticks,100,21
9150,Original English Mustard,72,13
9151,Organic White Shimeji Mushrooms,123,4
9152,Mountain Berry Blast Sports Drink,64,7
9153,Dark Chocolate Truffle Pig Bar,45,19
9154,Organic Classic Saltine Crackers,78,19
9155,Spinach Dip,67,20
9157,"Macaroons, Choc, Large",61,19
9159,Chopped Ginger,110,13
9160,Seasoning Blend Vegetables,116,1
9162,French Vanilla Almond Granola,121,14
9163,Cranberry Walnut Salad Cafe Bowl,123,4
9164,"Multi Bran Mini Soft Wraps, 8 Count",128,3
9166,Cookie Dough Slow Churned Ice Cream,37,1
9167,Big with Beef in Tomato Sauce Beefaroni,59,15
9168,92% Cocoa Dark Chocolate Bar,45,19
9171,Organic Balsamic Vinaigrette Dressing,89,13
9172,Crepes,128,3
9173,Rising Crust Spinach Mushroom & Garlic Pizza,79,1
9174,Grand's Flaky Layers Buttermilk Biscuits,8,3
9175,Diet Coke Caffeine Free Soda,77,7
9176,Sesame Stir Fry with Chicken,38,1
9177,"Friends Honey, Chocolate & Chocolate Chip Bunny Grahams Whole Grain Snacks",61,19
9178,Vegan Hickory & Sage Benevolent Bacon,14,20
9179,Ginger Family Cookies,61,19
9180,Twinkies Cakes,61,19
9181,Gummy Bears Snack Packs,50,19
9182,EnviroKidzGluten Free Cheetah Berry Blast Crispy Rice Bars,3,19
9183,Belize Toledo Bar,45,19
9186,Culinary Coconut Milk,91,16
9188,Apple Cheese Grape,123,4
9189,Organic Avocados 5 Count,32,4
9190,Chicken & Vegetable Spring Rolls,129,1
9191,2 Pack Pumpkin,92,18
9192,Jumbo Turkey Franks,106,12
9193,Organic Mini Pumpkin,83,4
9194,Baja Breakfast Burrito,52,1
9195,Pro Snax Apple W/Ched,123,4
9196,Organic 2nd Foods Carrots Apples & Mangoes Baby Food,92,18
9197,Kumquat,24,4
9198,Primitivo Red Wine Zinfandel,28,5
9199,Original Corn Chips,107,19
9200,Organic Corn,83,4
9201,Stoned Wheat Thins Low Sodium,78,19
9202,Golden Beet,83,4
9203,Dairy Free Coconut Milk Raspberry Yogurt Alternative,120,16
9204,Garlic Bread Mini Frozen,129,1
9205,Shredded Medium Cheddar,21,16
9206,Gold Pearl Onions,83,4
9207,Bean Three-Cheese & Jalepeno Burrito,129,1
9208,Eggo Bites Chocolatey Chip Pancakes,52,1
9209,Solid Albacore Tuna in Water with No Salt Added,95,15
9210,Fresh Whole Chicken,49,12
9211,Family Size Instant Baby Red Mashed Potatoes,4,9
9212,Kombucha Ginger Bottle,31,7
9213,Cauliflower Crumbles,123,4
9214,Ground Chuck,122,12
9215,Fully Cooked Bacon,106,12
9216,"Chicken Breast Patties, 100% All Natural, Fully Cooked & Breaded",34,1
9217,Cold Brew Coffee With Coconut Milk,26,7
9219,Original Fig Spread,88,13
9220,Maple Flavored Links Pork Sausage,106,12
9221,Coldpuree Organic Stage 2 Pear and Apricot Baby Food,100,21
9223,Spiced Pumpkin Frozen Yogurt,37,1
9224,Gluten-Free Supergrain Pasta Elbows,131,9
9225,Selects Turkey Hot Dogs,106,12
9226,Gluten Free Rice Spirals Pasta,131,9
9227,"Dulse, Wild Atlantic Sea Vegetable",66,6
9229,Madeleine & Brownie Duet Bites,8,3
9230,Vitamin C 1000mg Coconut-Pineapple Drink Mix Dietary Supplement,90,7
9231,Sugar Free Strawberry & Orange Snack Pack Juicy Gels,71,16
9233,Saltines,78,19
9234,Wheat Thins Popped Sour Cream and Onion,78,19
9235,Lambrusco,28,5
9236,White Cheddar Macaroni & Cheese,4,9
9237,Lite Poppy Seed Dressing,89,13
9238,"Cooking Sauce, Spicy Arrabbiata",9,9
9239,Buttermilk Biscuits Value Pack,105,13
9240,Salt & Pepper Crackers,78,19
9241,Cheddar & Sour Cream,100,21
9242,Plantain Bananas,24,4
9243,Herb Cilantro Clamshell,16,4
9244,Skinless Smoked Sausage,106,12
9245,Sensible Foods Asian Veggie Burgers,52,1
9247,Oats & Berries Mxd Berry,100,21
9248,Grissini Torinesi Thin Breadsticks,78,19
9249,Chewy Caramel in milk Chocolate,45,19
9250,Gourmet Teriyaki Stir Fry Sauce,66,6
9251,Chips With Sea Salt,100,21
9252,Signature Recipes Four Cheese Alfredo Pasta Sauce,9,9
9254,Hard Deli Salami,96,20
9255,Sweet Plantain and Cheese Empanadas,30,6
9256,Max Cola,77,7
9257,Lemon Lime Sparkling Soda,100,21
9258,English Toffee Cappuccino,26,7
9259,Apples & Cinnamon Naturally Flavored Instant Oatmeal,130,14
9260,"Ginger, Pickled",66,6
9261,Tomato & Basil Tomato Sauce,9,9
9262,Cherry Mixed Fruit Cups in Light Syrup,99,15
9265,Sesame Melba Rounds,78,19
9266,Organic Cheddar Classics Baked Crackers,78,19
9267,"Muffin & Cake Mix, Almond Flour, Chocolate",17,13
9268,Organic Fruit Spread Wild Blueberry,88,13
9269,Roasted Creamy Almond Butter,88,13
9270,French Onion Dip Mix,51,13
9271,Fresh Roasted Peanuts Smothered with Nestle Classic Milk Chocolate Chocolate Covered Peanuts,45,19
9272,Coconut Milk Yogurt Alternative Raw Chocolate Flavor,120,16
9273,Szechuan Spicy Stir Fry Sauce,66,6
9274,"Blueberry, Pear, Sweet Potato, and Spinach Super Smoothie",92,18
9275,Classics Parmesan Garlic Wings,42,1
9276,Broccoli Cheddar Au Gratin Potatoes,13,20
9278,Oreo Brownie Batter Cookies,61,19
9279,Family Size Flan with Caramel Sauce,105,13
9280,Zucchini Pancakes,33,6
9281,Solid Tuna in Olive Oil,95,15
9283,Organic Bucatini,131,9
9284,All Natural Classic Guacamole Snack,67,20
9285,Boneless Pork Shoulder Butt,7,12
9286,Organic Sesame Oil,19,13
9287,All Day IPA,27,5
9288,English Beer Mustard,72,13
9289,Yuca/Cassava,129,1
9290,Country Cheddar Bowl,38,1
9292,Half And Half Ultra Pasteurized,84,16
9294,Reduced Fat Chocolate Sandwich Cookies,61,19
9295,2nd Food Organic Pear Peach & Strawberries,92,18
9296,Half & Half Iced Tea & Lemonade,94,7
9297,Chocolate Rice Crisps,78,19
9298,All Prune 100% Juice,98,7
9299,Deluxe White Cheddar Style Veggie Cheezy Mac,42,1
9300,Oatmeal Cookie Mix,105,13
9302,Thin Sliced Chicken Breast,35,12
9303,Blonde Veranda Blend Ground Coffee,26,7
9304,Pumpkin Sour,27,5
9305,Torrential Tropical Punch,84,16
9306,"Noodles, Organic, Udon, Traditional",66,6
9307,Poppyseed Dressing,89,13
9309,"Sports Drink, Coconut Water, Berry Blue",64,7
9310,"Chicken Broth Natural Goodness, 33% Less Sodium",69,15
9311,Italian Salad Romaine & Radicchio,123,4
9312,Pasta Joy Ready White Rice Pasta Spaghetti Style,131,9
9313,Sparkling Grapefruit Flavored Juice Beverage Blend,77,7
9314,Marketplace Ricotta Cheese and Spinach Ravioli,38,1
9315,Lasagna Florentine Savory Italian Recipes,38,1
9316,Vanilla Espresso Almond Butter,88,13
9317,"Sandwich Bars, PB&J Blueberry and Peanut Butter",3,19
9318,California Peach Lowfat Yogurt,120,16
9320,"Everyday 8.5\"" Plates",100,21
9322,Gluten Free The Perfect 10 Crackers,78,19
9324,Organic Apricots,117,19
9326,Low-Fat Chicken Noodle Soup,100,21
9327,Garlic Powder,104,13
9328,Organic Split Pea & Potato Soup,69,15
9330,Whole Baby Carrots,116,1
9331,Beet Yogurt,120,16
9334,Smoked Salt Caramels,45,19
9335,Mint Chip Cup,37,1
9336,Honey Maid Mini Honey Teddy Grahams,61,19
9337,Purity Farms Ghee Clarified Butter,36,16
9339,Organic Chicken & Apple Sausage,106,12
9340,Homestyle Classics Meatloaf,38,1
9341,Arnold Everything Sandwich Thins,112,3
9342,Cinnamon Rice Pudding Snacks,71,16
9343,Cheddar Potato Soup Mix,69,15
9344,Simply 100 Pineapple Blended Non-Fat Greek Yogurt,120,16
9346,"Organic Apple Cider Vinegar Drink, Concord Grape-Acai",98,7
9347,Red Beans In Mild Chili Sauce,59,15
9348,Clean Energy Berry,64,7
9350,Mexicorn,81,15
9351,Jalapeno Almond Jack Cheese Alternative,21,16
9352,Barbeque Green Peas,50,19
9353,Seasoned Premium Vegetable Base Bouillon,69,15
9354,Rose Water,98,7
9355,Creamy Italian Dressing,89,13
9357,Slices in 100% Pineapple Juice Pineapple,99,15
9359,Sushi Nori Toasted Sea Vegetable,66,6
9360,Pepperoni Pizza Frozen Sandwiches,129,1
9362,Original Fat Free Liquid Creamer,53,16
9363,Whole Wheat Challah,112,3
9364,Mild Green Chile Enchilada Sauce,30,6
9365,French Demi Baguette,112,3
9366,Penne Rigate #41 Pasta,131,9
9367,Organic Malbec,28,5
9368,Butter of Parma,21,16
9370,Superior Touch Beef Base,69,15
9371,Goldfish Colors Cheddar Baked Snack Crackers,78,19
9372,Prunes & Oatmeal,92,18
9373,Organic 2% Buttermilk,84,16
9375,Organic Graffiti Eggplant,100,21
9376,Special K 100 Calorie Blueberry Pastry Crisps,48,14
9378,Bites Ft Beef Rollers,100,21
9379,"Coco-Roons, Cacao Nib",45,19
9381,Organic Lemon Extract,104,13
9382,Gluten Free Chocolate Brownie Mix,105,13
9384,Honey Baked Beans,59,15
9385,Hazelnut Bite Size Wafer Cookies,61,19
9387,Granny Smith Apples,24,4
9389,Oreo Mini/Nutter Butter Bites/Mini Chips Ahoy! Cookies,61,19
9390,Frozen Peaches,116,1
9393,Sharlin Melon,24,4
9394,Best Chili Beans Mild Sauce,59,15
9396,Black Cherry Natural Sparkling Water,100,21
9397,Beef Hot Dogs,106,12
9399,Triple Berry Preserves,88,13
9401,Traditional Beef Barley Soup,69,15
9405,Calcium Enriched 100% Lactose Free Fat Free Milk,91,16
9406,Chilpotle Salsa,30,6
9407,Organic Frosted Blueberry Toaster Pastries,48,14
9409,Dry Roasted Peanuts,117,19
9410,Homestyle Salisbury Steak Complete Meals,38,1
9411,Unsweetened Iced Coffee,26,7
9412,Healthy Request Harvest Tomato with Basil Soup,69,15
9413,"Mix, Pizza Crust",105,13
9414,Sleepytime Herbal Mint Tea,100,21
9416,Mayo Sriracha,72,13
9417,Bakery Peanut Butter Chip Granola,3,19
9418,Balsamic Vinegar & Basil Crackers,78,19
9419,Blueberry Yogurt,120,16
9420,"Iced Chai, Original",31,7
9421,Organic Raw Multigreen Kobmbucha,31,7
9422,Hummus,67,20
9423,Caramel Truffle Bars,37,1
9424,Organic Saltine Baked Cracker Classic Crackers,78,19
9425,Imported Beer,27,5
9426,Nine Grain Sourdough Dough,112,3
9427,Il Casolare Extra Virgin Olive Oil,19,13
9428,Kiwi Bags,24,4
9429,Fresh Sweet Corn,83,4
9430,Organic Flax Plus Pumpkin Raisin Crunch Cereal,121,14
9431,San Francisco Potato Salad,1,20
9433,Chewy Snickerdoodle Cookies,8,3
9434,Bag of Large Lemons,34,1
9436,Organic Vidalia Onion,83,4
9437,Fresh Chipotle Salsa,51,13
9438,Honey Graham Sticks,61,19
9439,Organic Kids Chicken & Stars Soup,69,15
9442,Charentais Melon,24,4
9444,Original Tortilla Strips,107,19
9445,"Cookie, Sugar",61,19
9447,Sheila G's Brownie Brittle Salted Caramel,45,19
9449,"Honeygrams, gluten-Free, Wheat-Free Graham Style Crackers",61,19
9450,Beef Top Round Steak,122,12
9451,Flavor Variety Instant Grits,130,14
9452,Chia and Sprouted Almond Butter,88,13
9454,Goat Cheese,2,16
9455,Dijonnaise Creamy Dijon Mustard,72,13
9456,Whole Milk Peach Yogurt Smoothies,100,21
9457,Peanut Butter And Jelly Granola Bar,3,19
9458,Classic Lemonade,115,7
9459,Sea Salt & Cracked Pepper Deli Style pretzel Crisps,107,19
9462,Classic Chili with Beans,59,15
9463,Meatless & Soy Free Frozen Chik'n Tenders,42,1
9464,Miso Horseradish Kimchi,110,13
9465,Matzos,33,6
9466,Honey Almond Superfood Protein Bar,3,19
9468,Sugar Muscovado Dk,17,13
9470,Homemade Garden Vegetable Sauce,9,9
9471,Plain Sliced Bagels,93,3
9472,Organic Red Cherry Tomato,83,4
9473,"Cabernet Sauvignon, California, 2011",28,5
9474,Garden Peas,116,1
9475,Mountain Medley Beef Jerky,23,19
9476,Vital Wheat Gluten,17,13
9477,Medium Cheddar Cheese,21,16
9479,Ham & Swiss Sandwich,13,20
9480,Spinach Tortillas 8 Count,58,1
9483,Whoppers Malted Milk Balls,45,19
9484,Mango Lemonade,94,7
9485,Heavy Organic Coconut Cream,100,21
9486,Olive Oil & Garlic Pasta Sauce,9,9
9487,Cod Fillets,15,12
9489,Organic Cheddar Cracker and Pretzel Bunnies Snack Mix,45,19
9490,Organic Carrot Cupcake,8,3
9492,Organic Sweet Grape Tomatoes,83,4
9493,Seasoned Croutons,89,13
9495,Cornbread Mix,105,13
9496,On the Go Peach Mango Green Tea Drink Mix,90,7
9497,Smoothie Fruits Squished The Purple One Over 6 Months,92,18
9498,Lemon Ice Tea Liquid,90,7
9499,Thai Peanut Sauce,66,6
9500,Sugar-Free Wintergreen Chewing Gum,46,19
9501,Organic Whole Grain Amaranth,63,9
9504,Gluten Free Mulitpack Bite Size Peanut Butter,78,19
9505,Organic Original Rice Pilaf,63,9
9506,Chili & Lemon Goat Cheese & Olive Oil Infusion,100,21
9507,Honey Turkey Breast,96,20
9508,Layer Sugar Free Gum - Wild Strawberry and Tangy Citrus,46,19
9509,Basmati Brown Rice,76,6
9510,Chicken Breast Tenders,35,12
9512,Mulit Grain Alaskan Cod,34,1
9513,Light Champagne Dressing,89,13
9514,Pancake Puffs Original Belgian Style Gourmet Bites,48,14
9515,Natural Classic Pork Breakfast Sausage,52,1
9516,Chocolate Toffee Heath Dessert Bar Mix,105,13
9517,Havarti Cheese,21,16
9519,Organic Vegetarian No-Chicken Low Sodium Broth,69,15
9520,Onion Soup Mix,69,15
9521,Organic Whole O's Gluten Free Cereal,121,14
9522,Mac and Cheese Chickpea Elbows Pasta with White Cheddar,100,21
9523,Cornichons,2,16
9525,Natural Hibiscus Tea,94,7
9528,Organic Peach Nectar,98,7
9530,Premium Strawberry Banana Fruit Smoothie Blend,31,7
9531,Organic Hearts Of Palm,81,15
9532,Twilight Delight 72% Cacao Intense Dark Squares,45,19
9533,Natural Butter Flavor Lite Maple Syrup,29,13
9534,Organic White Bread Done Right,112,3
9535,Carnitas Fried Pork,13,20
9536,Sliced Pimientos,30,6
9537,Arugula,83,4
9538,Instant Lunch Chicken Flavor,4,9
9542,Hi-Chew Fruit Chews Green Apple,66,6
9543,Snickerdoodle Coffee Creamer,53,16
9544,Jif Natural Crunchy Peanut Butter,88,13
9545,Perfetto Espresso Roast Ground Coffee,26,7
9546,Organic Acai Sorbet,37,1
9547,Turkey Franks,106,12
9548,Organic Mexicana Mild Salsa,51,13
9549,Black Cherry Non-Fat Greek Yogurt,120,16
9550,Ancient Grain Original Granola,57,14
9551,Natural Chunky Peanut Butter,88,13
9552,Clean Day Liquid Hand Soap Peppermint,100,21
9554,Mocha Almond Fudge Minis Almond Milk Frozen Dessert,37,1
9555,Balsamic Reduction Thyme Vinegar,19,13
9556,Large Pink Lady Apples,24,4
9557,Chicken Breast Fillet,34,1
9558,Non-Fat Vanilla Blended Greek Yogurt,120,16
9560,"Gluten-Free and Dairy-Free Whoopie Pies, Chocolate Mint",119,1
9561,Persimmon Sharon Fruit Cv,24,4
9562,Fig Newtons Fruit Chewy Cookies,61,19
9563,Big Easy Heat & Serve Rice Red Beans & Rice,4,9
9565,Gluten Free Apple Breakfast Bars,48,14
9566,Quinoa Chia Crunch Supergrains Cereal,121,14
9567,"Yogurt Drink, Original",120,16
9568,Apple Sauce Unsweetened,99,15
9569,Organe Soda,100,21
9570,Macro Bowl,13,20
9571,Organic Grade B Maple Syrup Bear Jugs,29,13
9572,"Ginger, Ground",104,13
9573,Baby Gold & White Corn,116,1
9574,Fresh Cut Sliced Carrots,81,15
9575,"Bacon, Beer & Cheddar Bratwurst",106,12
9576,Grapefruit Sculpin,27,5
9577,Cheese Dip,21,16
9579,Apiwellness 15+ Bio Active Manuka Honey,29,13
9581,Risotto all Milanese with Italian Arborio Rice with Saffron,4,9
9582,Dairy Free Coconut Milk Beverage,91,16
9583,Brass Tacks Blend Whole Bean Coffee,26,7
9584,Low Sodium Original 100% Vegetable Juice,98,7
9585,Thin Sliced Oven Roasted Turkey Breast,96,20
9586,Fajita Chicken Breast Strips,34,1
9587,Organic Shiitake & Vegetable Potstickers,129,1
9589,Extra Virgin Olive Oil Blend,19,13
9591,Smooth & Creamy Cherry Original Cream Cheesecake,119,1
9592,"Bread, Ultimate Kids",112,3
9594,Cumin,104,13
9595,Organic Homestyle Mini Waffles,52,1
9596,Organic Sweet & Savory Almond Green Superfood Bar,3,19
9597,Sweet Kale Chopped Salad,123,4
9598,Gogo Squeez Organic Apple Strawberry Applesauce on the Go,99,15
9599,Southwestern Style Diced Tomatoes & Green Chilies,81,15
9600,Milk Chocolate Crunch Bunch Candy in Stand Up Bag,45,19
9601,Organic Yellow Onions,83,4
9602,Uncle Joe's Pasta Sauce Vodka Celebration,9,9
9604,Hibiscus Organic Raw Kombucha,31,7
9605,Reese Puffs,121,14
9606,Panda Brand Oyster Flavored Sauce,66,6
9608,"Natural Cane Soda, Creamy Root Beer flavor",77,7
9609,Gourmet Sorbet Mixed Berry All Natural & Fat Free,37,1
9611,Aged Cheddar,100,21
9612,"Rice, Long Grain & Wild, Herb & Butter Flavor",63,9
9613,"Pasta Sauce, Authentic, Nonnie's Special",9,9
9614,Organic Acai Superfood Juice,31,7
9616,Diamond Collection Red Label Zinfandel,28,5
9617,Naked Blues,107,19
9618,Wild Berry Sparkling Energy Water,64,7
9619,100% Grapeseed OIl Spray,19,13
9620,Hand Made Potato Chips,107,19
9621,Cornbread & Muffin Mix,105,13
9622,Blackberry Wine,134,5
9623,Sparkling Natural Spring Water,115,7
9624,Sweet Whole Kernel No Salt & No Sugar Added Corn,81,15
9626,Diced Tomatoes with Mild Green Chilies,81,15
9628,Red Label Blended Scotch Whiskey,124,5
9629,Blackberry Flavored Ginger Ale,77,7
9631,Mesclun Salad,123,4
9632,Yolk Free Medium Noodles,33,6
9633,"Matzos, Thin, Tea",33,6
9634,Light Butter Microwave Popcorn,23,19
9635,Original Fudge Brownie Mix,105,13
9636,Frosted St. Patrick's Day Cookies,8,3
9637,Black Forest Berry Caffeine-Free Tea,94,7
9638,Bagged Red Potatos,100,21
9639,Orchard Peach Sorbet,37,1
9640,Divine Triple Chocolate Ice Cream Bars,37,1
9642,Cranberry & Chocolate Craisin Trail Mix,125,19
9643,Organic Balsamic Vinegar of Modena,19,13
9644,Danimals Drinkable Yogurt Smoothie Strawberry Explosion & Strikin' Strawberry Kiwi,120,16
9645,Vegetable Pad Thai,38,1
9646,100% Juice Grape Juice,98,7
9647,Beef Flavor Top Ramen,66,6
9648,Tomato and Basil Bombolina Pasta Sauce,9,9
9649,Vegan White Napa Cabbage,110,13
9650,Italian Glaze With Balsamic Vinegar Of Modena,19,13
9651,Organic Whole Milk Berry Patch Yogurt,120,16
9652,Sandwich Stuffers Kosher Dill Pickle Slices,110,13
9655,Butter Pecan Slow Churned Ice Cream,37,1
9657,"Condensed Soup, Split Pea with Ham & Bacon",69,15
9659,Blueberry Cashew Bar,100,21
9660,100% Papaya Juice,98,7
9661,Macaroni And Cheese Dinner,4,9
9663,Strawberry Lowfat Organic Milk,84,16
9666,Country Morning White Bread,112,3
9667,Radiatore Pasta,131,9
9668,Coffee Frozen Dairy Dessert,37,1
9671,Outshine Simply Yogurt Bars Peach,37,1
9672,Sweet Lil' Pickles,110,13
9673,Salt and Vinegar Chips,107,19
9675,Horchata,91,16
9676,"Egg, Bacon & Cheese Breakfast Taquitos",34,1
9680,Intense Dark Midnight Reverie 86% Cacao Chocolate,45,19
9681,Chicken Tikka Masala with Cumin Infused Basmati Rice Frozen Meal,38,1
9682,Vanilla Chai Spice Eggnog,100,21
9686,Sea Salt And Vinegar Kale Chips,107,19
9687,Grain Free Maple Granola,57,14
9688,Jamaican Style Jerk Sauce & Marinade,5,13
9689,Whole Hearts of Palm,81,15
9692,Crunchy Cheese Flavored,107,19
9694,Hickory Ham & Cheddar in a Croissant Crust,38,1
9695,Goldfish Baked Snack Crackers Variety Pack,78,19
9697,Cheese & Cheddar Sandwich Crackers 8 Pack,78,19
9698,Apricot Fruit Spread,88,13
9699,Lemon Ginger Herb Plus Probiotics Caffeine Free Tea,94,7
9700,California Chopped Olives,110,13
9701,Wheat Free Gluten Free Pumpkin Pie,8,3
9702,Bake Shop Nantucket Dark Chocolate Crispy Cookies,61,19
9703,Blueberry Scones,93,3
9704,American Hefeweizen Beer,27,5
9706,Pure Leaf Unsweetened Green Tea,100,21
9707,Cranberry Delight Juice,98,7
9708,Original Shoestring Potatoes,107,19
9709,Sweet Relish Squeeze Bottle,72,13
9710,Angel Food White Cake Mix,105,13
9711,Reserve Shiraz Wine,28,5
9712,Fat Free Thousand Island Dressing,89,13
9713,Balsamic Beet Slices,110,13
9714,Tostitos Simply Organic Blue Corn Tortilla Chips,107,19
9715,Rye Style Whole Grain Bread,112,3
9716,Premium Glacier Water,115,7
9718,Lemon Chicken,38,1
9721,Steamfresh Protein Italian Style,116,1
9723,Gluten Free Brown Rice Penne Pasta,131,9
9727,Fannie May Mint,37,1
9728,All Natural Greek Seasoning,104,13
9729,Tequila Lime Chicken Wings,34,1
9730,Recipe Secrets Onion Mushroom Soup & Dip Mix,69,15
9731,Grill Mates Montreal Steak Marinade,5,13
9732,Buttery No-Stick Cooking Spray,19,13
9735,Feta Cheese Crumbled,21,16
9736,Salted Caramel Yoghurt,120,16
9737,Sliced Sharp Cheddar,2,16
9738,Organic Portabello Mushroom Caps,123,4
9739,Freeze Dried Instant Coffee,26,7
9741,Cheese Pizza,79,1
9743,Real Vegetable Chips Original Sea Salt Non GMO,107,19
9744,Mini Pull-Aparts Cinnamon Rolls,105,13
9745,Salted In Shell Peanuts,117,19
9746,Special Nourish Apple Raspberry Almond Cereal,121,14
9747,Francese Rolls,43,3
9748,Organic Roasted Lemon Thyme Hummus,51,13
9749,Macadamia Milk Original,84,16
9751,Uncured Applewood Smoked Ham,7,12
9752,Lime Gelatin,105,13
9753,Chicken Pasta Pomodoro,38,1
9754,Hobnobs,61,19
9755,Original Popcorn,23,19
9759,Cabernet Marinara w/ Herbs Pasta Sauce,9,9
9760,Diet Cran-Mango Juice,98,7
9761,Toma Cheese,2,16
9762,"Freshly Made. Filled with Creamy Ricotta, Aged Parmesan and Romano Cheeses Mixed Cheese Tortellini",12,9
9763,Vanilla Chai Tea Protein,31,7
9764,Chicken Enchilada Casserole,13,20
9766,Avocado Oil Himalayan Salt Chips,107,19
9767,Rosemary Medium Asiago Cheese Wedge,21,16
9769,Non Alcoholic Vanilla Brown Sugar Coffee Creamer,53,16
9771,Classic New York Style Cheesecake,119,1
9773,Santa Fe Style Tortilla Strips,89,13
9774,Cheesy Italian Shells Hamburger Helper,4,9
9776,"Homestyle Meals Sweet Peas, Green Beans, Spinach & Quinoa Organic Baby Food",92,18
9777,Triple Zero Banana Cream Greek Yogurt,120,16
9778,Red Grapefruit in Extra Light Syrup,99,15
9779,Shepherd's Pie,38,1
9780,Tomato GemWraps,128,3
9781,Roasted & Salted Sunflower Seeds,117,19
9782,Bagged Cinnamon Mini Donuts,61,19
9784,"Seasoned Rice Vinegar, Original",19,13
9785,All Natural Gluten Free Spinach and Mushroom Egg White Omelette,38,1
9786,Organic Whole Wheat Pita,112,3
9787,Vanilla Coconutmilk,91,16
9788,Himalayan Fine Pink Salt,104,13
9789,Donut Peaches,24,4
9790,Pact Cranberry Pomegranate,98,7
9791,Heart Cookies,8,3
9793,No Sugar Added Apple Pie,8,3
9794,Poppy Seeds,104,13
9795,Vegetable Barley Organic Soup,69,15
9796,Gluten Free Tapioca Pudding,71,16
9797,Strawberry Poppyseed Vinaigrette,89,13
9798,First Class Milk Hazelnut Chocolate Wafers,61,19
9799,YoKids Strawberry Banana Organic Lowfat Yogurt,120,16
9801,Frosted Brownie Mix,105,13
9803,Organic Vanilla Oat Beverage,91,16
9804,Four Cheese Pizza,79,1
9807,Organic Shells & White Cheddar Macaroni and Cheese,4,9
9808,Organic Cottage Cheese,108,16
9809,Diet Lemon Decaffeinated Iced Tea Mix,90,7
9810,100% Lactose Free 1% Lowfat Milk,91,16
9811,Barbecue Pulled Pork,7,12
9812,Organic Gummy Bears,45,19
9813,The Original Celebration Ice Cream Cake,37,1
9814,"Fruit Bars, Dark Chocolate Covered, Creamy Strawberry",37,1
9816,Asiago Cheese Artisan Nut Thins,78,19
9817,100% Berry Flavored Juice Pouches,98,7
9819,Lite Pear Halves In Light Syrup,99,15
9820,Peanut Butter on Cheese Sandwich Crackers,78,19
9821,"Vinegar, Red Wine, Barrel Aged",19,13
9822,Dessert Shop Chocolate Brownie Cookies,61,19
9823,Mixations Pineapple Mango,100,21
9825,Organic Multigrain Waffles,52,1
9826,White Cheddar Cheese,21,16
9827,Southern Style Real Brewed Sweet Tea,94,7
9828,Hommus Red Pepper Lentil,67,20
9829,Pure Life Water,115,7
9830,Italian Chopped Salad,123,4
9831,Signature Spicy Chicken,38,1
9832,Campfire Genmaicha Brew Kombucha,31,7
9834,Berry Rainbow Sherbert,37,1
9835,General Tso's Chicken,38,1
9836,Soft French-Style Nut Cheese,108,16
9837,Original Cooking Spray,19,13
9838,Salted Whipped Butter,36,16
9839,Organic Broccoli,83,4
9840,Grilled Chicken Pesto with Vegetables Cafe Steamers,38,1
9841,Mac & Cheese Pasta in Cheese Sauce,59,15
9842,Bittersweet 70% Cacao Baking Chunks,17,13
9844,Raspberry Iced Tea,94,7
9845,Cheddar,2,16
9846,Simply Dressed Coleslaw Dressing,89,13
9847,Savory Beef & Pork Pierogi,38,1
9848,Balsamic Reduction Traditional Balsamic,72,13
9849,Ancient Grain Pasta Gluten-Free Fusilli,131,9
9850,Crema Mexicana,21,16
9851,Everyday Fresh 85% Lean Ground Turkey,49,12
9852,Bakery Classics 100% Whole Wheat Hamburger Buns,43,3
9853,Dill,16,4
9854,Sun Dried Tomatos With Basil,81,15
9855,Cinnamon Streusel Cakes,61,19
9856,Strawberry Watermelon Fruit Strip,31,7
9857,Ph 9.5 Water,115,7
9859,Wavy Potato Chips,107,19
